frame,ear,threshold,mov_ear_3,mov_ear_5,mov_ear_7
600,0.2908062286089258,0,0.2993449152899075,0.30002109770349533,0.29854621144626287
601,0.3031471353579157,1,0.2976024591084941,0.2983059686827005,0.2967738466126783
602,0.290347962185867,0,0.29476710871756495,0.2940237630193508,0.2951189897604536
603,0.28696347558538354,0,0.2934861910430584,0.2917208822124735,0.2941266497900382
604,0.2873396093242646,0,0.2882170156985164,0.2938452613125378,0.2905662475572472
605,0.30142812410925,1,0.29191040300630294,0.2880020737867824,0.2939174996849902
606,0.27393119772913954,0,0.28756631038754676,0.29278548005023025,0.2939476370753807
607,0.31426499350312037,0,0.2965414384471596,0.2960644043512787,0.2965233150799317
608,0.3033580970906331,0,0.2971847627742932,0.30027202412996984,0.299516593081892
609,0.30837770821774346,0,0.30866693293716213,0.301569683627946,0.3030002671980177
610,0.3079164215991286,0,0.30655074230249585,0.3091285097095522,0.3036915615309884
611,0.3117253281371546,0,0.30933981931800264,0.3075289478969353,0.3071412277086795
612,0.30626718444003476,0,0.30863631139210196,0.3064731006734007,0.3020227320116078
613,0.29807886097296776,0,0.3053571245167177,0.3004846637545768,0.299092378553362
614,0.27843552362361834,0,0.2942605230122031,0.29547050401133673,0.29721631063851206
615,0.282845622882929,0,0.2864533358264983,0.292174484946662,0.2958580055084375
616,0.29524523281378245,0,0.28550879310677146,0.2906027051963747,0.2940291882445365
617,0.29840828568860656,0,0.29216638046176513,0.29077165445975195,0.29304018325570624
618,0.29892360728985523,0,0.29752570859740973,0.29495337963867313,0.2938378254027571
619,0.2993441495182333,0,0.29889201416555505,0.2991167262625538,0.2973189989886253
620,0.30366235600230806,1,0.3006433709367968,0.3006284274447353,0.3026970711049728
621,0.3028037387246836,0,0.30193674808174364,0.3050451958464862,0.2998588002288208
622,0.3204921276973356,0,0.30898607414145357,0.30033594172465994,0.29644338393119696
623,0.2753773366807257,0,0.29955773436758665,0.29536718614206164,0.2947333337796059
624,0.27450037160523244,0,0.290123278661099,0.2920253661873403,0.29114458711656865
625,0.28695325622869927,0,0.2789436548382203,0.28630920301779383,0.2905809821661397
626,0.27422292287696903,0,0.27855885023696675,0.28215420174818745,0.2907229045220317
627,0.29971712134931017,0,0.28696443348499656,0.2878381734552306,0.28711427789040805
628,0.30379719521592974,1,0.29257907981407055,0.2919844473893818,0.29288401886678017
629,0.29523174127599416,0,0.2995820192804122,0.29774690084670397,0.2975983975141097
630,0.31576552351533177,0,0.30493148666908115,0.3044025206986191,0.29828537684677975
631,0.30750102213653113,0,0.30616609564261427,0.3028115187402364,0.30187308867336277
632,0.29176211155740606,0,0.3050095524030875,0.30191946082965726,0.30168611215040236
633,0.2993369056630363,0,0.29953334645232604,0.3025547697121794,0.3004098732901111
634,0.29840828568860656,0,0.29650243430301276,0.2983743696478939,0.29978580793455684
635,0.29486352319389686,0,0.29753623818184377,0.29504682197800775,0.2974153495149941
636,0.2908632837871157,0,0.29471169755653176,0.29652886258220407,0.2927333890204287
637,0.2991723145783715,0,0.2949663738531285,0.29160694118451147,0.29082418620733314
638,0.27472729867457296,0,0.28825429901335536,0.2876048224199394,0.2918412097466622
639,0.27839769186574825,0,0.2840991017062322,0.2899233318688289,0.29263749110281523
640,0.30645607043835216,1,0.28652702032621846,0.2925471261477412,0.29087864928013524
641,0.30398225518166644,0,0.296278672495248,0.2892229893190915,0.2925844285569334
642,0.28255163043512865,0,0.29766331868504875,0.2948382773291144,0.2914116818654244
643,0.3028037387246836,0,0.29644587478049783,0.29735135650353184,0.29548783096350917
644,0.29096308773781965,0,0.2921061522992166,0.2967122108880972,0.2994961707595962
645,0.3032603423611736,0,0.29900905627456115,0.29720697393943285,0.29897440908621725
646,0.30645607043835216,0,0.30022650017911207,0.3012573955973437,0.2989354316493973
647,0.3028037387246836,0,0.3041733838414018,0.3014385304771906,0.3058530714242685
648,0.3037094131239121,0,0.30432307409565357,0.3094409347014732,0.3097681276015497
649,0.3309751088592259,0,0.31249608690261726,0.31483069262237107,0.3139785343187051
650,0.3302091319656481,0,0.32163121798294014,0.3176266654862843,0.3169207114490088
651,0.32043593475790594,0,0.32720672519426824,0.32183703419600534,0.31578721476477817
652,0.323855582273309,0,0.324833549665622,0.32079947030096606,0.3152980535238409
653,0.2985215936487208,0,0.3142710368933119,0.3144803705367451,0.31691137712439044
654,0.29937961003813895,0,0.3072522619867186,0.31143907980916763,0.3115741704957072
655,0.31500267832776196,1,0.3043012940048773,0.3060748253492761,0.3094086921697681
656,0.29361466245844614,0,0.30266565027478504,0.30431386563143403,0.31091428846995733
657,0.3150507836840822,0,0.30788937482343687,0.3108045686735352,0.30958117755458503
658,0.3309751088592259,0,0.3132135183339244,0.3138334078390471,0.31144305590665666
659,0.31452380586569384,0,0.32018323280300365,0.31314382059613877,0.313134545722964
660,0.3115547421132405,0,0.31901788561271854,0.31666489585490465,0.31140435327530114
661,0.3112200387522823,0,0.3124328622437342,0.31423300535691395,0.3132961813100061
662,0.3028913311941227,0,0.30855537068654826,0.30940947532534435,0.31292632026969613
663,0.3068574587013929,0,0.3069896095492671,0.3089970654325896,0.3072677477725116
664,0.3124617564019202,0,0.3074035154324785,0.30495913728573215,0.30608824677234125
665,0.2913651013789541,0,0.3035614388274155,0.3039685893081753,0.3031347604694921
666,0.30626729886450166,0,0.3033647188817857,0.30156639066800606,0.301932431894122
667,0.2908803379932883,0,0.2961709127455758,0.3007556466726669,0.3036694965355439
668,0.3028037387246836,0,0.299983791860825,0.30127345212910084,0.30373317191698235
669,0.3150507836840822,0,0.3029116201340211,0.3044610691276034,0.3036594238321259
670,0.3073031863714578,0,0.3083859029267444,0.30559671331628807,0.30702418186116426
671,0.3119455198079258,0,0.31143316328782095,0.3104043272340732,0.30590146569317817
672,0.3149184075822261,0,0.3113890379205297,0.30952523662685394,0.3085915523386201
673,0.29840828568860656,0,0.30842407102624253,0.3084572687923128,0.3085915523386201
674,0.30971094451139225,0,0.30767921259406233,0.3075573792629598,0.307018190240346
675,0.3028037387246836,0,0.30364098964155534,0.305975725100609,0.30664317958926646
676,0.30403724899617945,0,0.3055173107440794,0.3039276659469465,0.30261507099604046
677,0.30467811181389626,0,0.30383969984491915,0.30099576074029527,0.300203077410507
678,0.28374875965533525,0,0.297488040155135,0.29866046233471477,0.29683872915418874
679,0.2980344524834707,0,0.29548710798423866,0.29307128416864997,0.2928896257546114
680,0.27485784789435286,0,0.2855470200110612,0.28867727851228436,0.2913180789697297
681,0.2820672207143348,0,0.28498650703072786,0.28610223839560833,0.28949917106153783
682,0.29180291123051794,0,0.28290932661307505,0.2876134651923053,0.28634947917570586
683,0.2913048936388267,0,0.28839167519456055,0.2845326284182249,0.28845406702695947
684,0.2826302686130818,0,0.2885793578274729,0.2892572337621743,0.2870196728162284
685,0.2984808746141022,0,0.29080534562200455,0.2904425282209786,0.28881192274727546
686,0.2879936930083602,0,0.28970161207851675,0.28956266545721404,0.28778453680078137
687,0.2874035974116841,0,0.2912927216780569,0.2862767905472253,0.28187009581369743
688,0.2748755190888873,0,0.28342426983631225,0.2798311016887965,0.2794592677164717
689,0.2504018243209374,0,0.2708936469405027,0.2750207461576224,0.2784022332074991
690,0.2744290969582558,0,0.26656881345601846,0.2724682129660039,0.27745116829371697
691,0.2752310270502544,0,0.2666873161098143,0.27335217752719243,0.2772979005596312
692,0.29182342021763485,0,0.28049451474205017,0.2757612374833684,0.2777457886945131
693,0.28692081886974813,0,0.2846584220458889,0.283788635490356,0.27792331642242274
694,0.29053881435587625,0,0.2897610178144229,0.28412645873555675,0.2668446322115991
695,0.2761182131842476,0,0.2845259488032923,0.26365046029453654,0.25338704113435384
696,0.17285103484515862,0,0.24650268746176116,0.24133096813451402,0.24673516429555775
697,0.18022595941754094,0,0.20973173581564689,0.22968038219630102,0.23850224673851375
698,0.22866788917869127,0,0.19391496114712936,0.21841121878879335,0.22984059812009963
699,0.23419299731833754,0,0.21436228197151763,0.20844543186011605,0.22583405550076105
700,0.22628927854086714,0,0.2297167216792957,0.22637382809518272,0.2221521719770944
701,0.26249301602050695,0,0.2409917639598973,0.24039764191539348,0.2356712011764484
702,0.25034502851858265,0,0.24637577435998045,0.24816091192778345,0.24579320522292797
703,0.26748423924063364,0,0.260107427926575,0.25153831001269394,0.24876786737382872
704,0.2510799877428905,0,0.2563030851673697,0.25617855915152177,0.25580774908868875
705,0.2494905242350087,0,0.25601825040617615,0.2603743898118921,0.26038103426021003
706,0.28347216932234054,0,0.26134756043341173,0.26196583905647797,0.2593467887602848
707,0.2583022747415236,0,0.26375498943295383,0.25951965071255356,0.2611872672373912
708,0.25525329752102355,0,0.26567591386162803,0.261949328735642,0.26058994252326784
709,0.26322837785831277,0,0.2589279833736195,0.2647118171369982,0.2599321514188091
710,0.2633029662417851,0,0.26059488054037655,0.25731247327486245,0.26075864081430006
711,0.24647545001166155,0,0.25766893137059316,0.2567072083272478,0.25780048534825334
712,0.25527595000343595,0,0.25501812208563024,0.25820956503504816,0.2595621468441526
713,0.2627650810600315,0,0.2548388270250446,0.2596906705059439,0.2601642704871259
714,0.2706339052128146,0,0.2628916454254219,0.2589237098619549,0.2601722015972468
715,0.25946816302183606,0,0.26428904976488826,0.2622853989854548,0.26116756044416434
716,0.2632838956291861,0,0.2644619879546042,0.26528430461880814,0.26356025050643794
717,0.2702704781701912,0,0.26434084560707066,0.26537614449632085,0.26631225028202316
718,0.2632242804476014,0,0.26559288474898796,0.2661573531402667,0.2705459011054399
719,0.27453994843254115,0,0.2693449023501084,0.2727438479006878,0.269952167069647
720,0.29240063682395556,0,0.27672162190135435,0.27338262216730413,0.27387887226580737
721,0.2664777669622642,0,0.27780611740624295,0.2767195464122551,0.2756605595814392
722,0.2869550993949549,0,0.28194450106038477,0.2792258316904565,0.2739025286763633
723,0.27575570683859996,0,0.2763961910652692,0.27591069437088434,0.2738369287638542
724,0.25796426183465876,0,0.2735583560227421,0.2699835832181009,0.27281771998716764
725,0.2627650810600315,0,0.2654950165777639,0.2701691272247956,0.266310841245172
726,0.2674054869957398,0,0.26271160996347476,0.26214860447179833,0.26339108806063144
727,0.2468524856299583,0,0.25900768456190804,0.25620536203817323,0.2610742068249254
728,0.24603949467046482,0,0.2534324890987231,0.25875989582024206,0.2609342335110065
729,0.2707369307450174,0,0.2545429703484861,0.2611620583364697,0.26332250684113284
730,0.274775893641177,0,0.263850773018883,0.26261739596643563,0.26622212052655364
731,0.27468217514556614,0,0.27339833317724543,0.26985937421203515,0.2684596038452014
732,0.28306237685797464,0,0.27750681521489656,0.27726504932319357,0.27178052396666885
733,0.28306787022626023,0,0.28027080740992955,0.2771374484702392,0.2796273966617337
734,0.2700989264802538,0,0.27874305785482534,0.2823757904491913,0.2820623522806126
735,0.3009676035359221,1,0.28471146674747655,0.2849956794355137,0.2819998377644473
736,0.28778162007717206,0,0.286282716697779,0.2832508624695208,0.27972848012879986
737,0.27433829202799853,0,0.2876958385470327,0.2783938227634735,0.27863061724633553
738,0.2587826716960321,0,0.2736341946003999,0.2794495048035685,0.2751878385090509
739,0.2753773366807257,0,0.26949943346825006,0.27104966790943763,0.27293714779757955
740,0.25896841906528056,0,0.2643761424806712,0.26436216219399283,0.2721445407944551
741,0.25434409149995196,0,0.26289661574864454,0.26857837469120227,0.2663134377401824
742,0.29541935451404244,0,0.2695772883597556,0.2662146200914492,0.26588402426219204
743,0.24696389869726962,0,0.26557578157041917,0.26540563229171993,0.2688395990400839
744,0.2713323976820666,0,0.2712385502977952,0.26950628750691974,0.27111992098025034
745,0.279471695141265,0,0.26592266384020036,0.27690538725930763,0.26442555767837916
746,0.29133959026188533,0,0.2807145610284086,0.26024309154693126,0.25277715524226047
747,0.21210787595217337,0,0.2609730537851078,0.24541136669690217,0.24055135489959817
748,0.17280527444711166,0,0.22541758022038985,0.23311263758357087,0.23868090846558435
749,0.2098387521154113,0,0.1982506341715672,0.22399245328714984,0.23694660346179472
750,0.23387077365916753,0,0.20550493340723128,0.2175629877658821,0.23662281089287213
751,0.2591922626555504,0,0.23430059614337514,0.23058244200720993,0.23388456144875494
752,0.27720514715879696,0,0.2567560611578396,0.25045575594839986,0.23928875711220193
753,0.2721718441530653,0,0.2695230846558066,0.25847545464457655,0.2550724822701836
754,0.24993724559630956,0,0.26643807896939126,0.2683595700233411,0.266164375134293
755,0.28329135055299387,0,0.2684668134341166,0.27401751792506845,0.2673176143244973
756,0.2874820021641917,0,0.27357019943782274,0.26696517809142506,0.2695204651299313
757,0.24194344799058992,0,0.2709056002359205,0.2674532529195289,0.2697783596104801
758,0.2746122182935735,0,0.268012556149453,0.2732678855047993,0.2701645988870252
759,0.27901040852265024,0,0.2651886916022761,0.27158471921197813,0.2731107737015626
760,0.2748755190888873,0,0.2761660486350384,0.26820041263875394,0.268413689265535
761,0.2705604692980656,0,0.2748154656365311,0.26989407494079387,0.26197957352024204
762,0.2504117595007858,0,0.2652825826292447,0.2634602696715035,0.2643396532060446
763,0.24244319194714542,0,0.2544718069153286,0.25935098912521537,0.2620965734685358
764,0.25846400579121426,0,0.25043965241304517,0.2561580173336438,0.260298802771607
765,0.25891066013103214,0,0.2532726192897883,0.25533112620286147,0.25909890442491296
766,0.26642601364416246,0,0.2612668931887943,0.2585440204351073,0.25916720293056983
767,0.26647623066201254,0,0.2639376348123979,0.2642630938132129,0.26016515669580337
768,0.27103855883766426,0,0.2679802677146104,0.26404977982645617,0.26547171193871577
769,0.2573974358574193,0,0.264970741785703,0.2681854635297555,0.26489833357470616
770,0.2795890786475054,0,0.26934169111420186,0.26579033224955423,0.26589740805467194
771,0.254450357243154,0,0.26381229058269656,0.26567592241530635,0.26187710155438787
772,0.2659041814907903,0,0.2666478724604815,0.2591249842762068,0.2605801308680173
773,0.2382838681421732,0,0.25287946895869595,0.2591249842762068,0.2558794127104217
774,0.2573974358574193,0,0.25386182849679056,0.2508338748936012,0.25711439426595056
775,0.2381335317344812,0,0.2446049452446933,0.25315226479419833,0.2552308009516407
776,0.26604230674612456,0,0.2538577581126826,0.25325221358551175,0.25924526855049684
777,0.2664039254473458,0,0.25685992130932317,0.26210576604410674,0.26111490346615696
778,0.28255163043512865,0,0.27166595420953854,0.26642460405270185,0.26385499628557746
779,0.2789916259003976,0,0.27598239392762974,0.2702908012814248,0.2640073634189751
780,0.2574645178781032,0,0.2730025914045484,0.26877514109044115,0.2644084118803026
781,0.25846400579121426,0,0.26497338318990654,0.2636825301937279,0.2662246091799432
782,0.24094087096379335,0,0.2522897982110332,0.2629233416754232,0.26638922737976145
783,0.27875568784361693,0,0.25938685486620255,0.26063626706455806,0.2646268593025565
784,0.267556252846083,0,0.26241760388449126,0.26318637426787744,0.2644919562511632
785,0.27021505389469813,0,0.2721756648614644,0.26710303401776514,0.26636826375954975
786,0.27804730454064985,0,0.27193953709380975,0.27303459391237084,0.2680569256959505
787,0.2705986704368093,0,0.27295367629072115,0.2713403842128514,0.2722862995747611
788,0.2702846393460119,0,0.2729768714411591,0.27193843126672734,0.27154349420359836
789,0.2705464881154612,0,0.27047659929942824,0.2726066305368818,0.27185039984354376
790,0.2735560502454847,0,0.2714623925689826,0.27093808809389086,0.2708206538978816
791,0.26970459232570243,0,0.2712690435622089,0.26941972046154206,0.26820467341179566
792,0.26300683227505695,0,0.26875582494874567,0.2673098808199484,0.27097894013085366
793,0.2597354411380603,0,0.26414895524627013,0.2712042906909005,0.27266216604061405
794,0.2900185374702282,0,0.27092027029444427,0.27290652478467337,0.27214521505783296
795,0.2820672207143348,0,0.2772737331075348,0.2723511725667322,0.2727868228142865
796,0.26692783123600095,0,0.27967119647351524,0.27535926701984864,0.27054168318736466
797,0.27804730454064985,0,0.27568078549699254,0.27420990177968746,0.2726203606796105
798,0.253988614937238,0,0.2663212502379603,0.2717177092298016,0.2770211392731028
799,0.2775575747207976,0,0.2698644980662266,0.27341244334543263,0.276004600239511
800,0.29054089129250193,0,0.2740290269835081,0.2766074299452498,0.27448766198961444
801,0.2829027642350802,0,0.28366707674945246,0.27528769963013244,0.2728332101740096
802,0.2714486529650558,0,0.281630769497544,0.27555931034803505,0.2599284541864141
803,0.25534666852674853,0,0.2698993619089644,0.25759059792937367,0.2546425135239474
804,0.18771401262747944,0,0.23816977803976633,0.2428798257308699,0.24912975888495176
805,0.21698703029998717,0,0.22001590381807054,0.23409293133341863,0.24402517203530952
806,0.23896829224782737,0,0.21455644505842505,0.23076495740940572,0.2405900536608304
807,0.2548087833449949,0,0.23692136863093083,0.23146701082679896,0.24003499031083816
808,0.25885693561372325,0,0.2508780037355128,0.2474368502043262,0.23689776241427904
809,0.26756320951511375,0,0.2604096428246123,0.2507166587944994,0.24880062811824846
810,0.23338607325084243,0,0.2532687394598933,0.257129814855989,0.25527972116554615
811,0.27103407255525513,0,0.25732778510707516,0.2586361945132012,0.2566862547967779
812,0.2623406816310529,0,0.2555869424790558,0.25662761292374514,0.2552591867928738
813,0.24881402766644684,0,0.2607295939509224,0.2520788324842556,0.25436501681265
814,0.2448193073176768,0,0.25199133887172326,0.25592116698451833,0.2566197802415055
815,0.25259774575215055,0,0.24874369357875517,0.2583836631768861,0.2694707518933025
816,0.2833465535171092,0,0.26025453552897676,0.2705841018133583,0.273683349953233
817,0.3233428748134112,1,0.2864290580275603,0.2809257480750261,0.28055910796368266
818,0.3005222589747683,0,0.3024038957684354,0.2940560841523336,0.28542579181367145
819,0.31047098770421033,0,0.31144537383080245,0.3001126979251751,0.2947239111088972
820,0.2828808146163637,0,0.29795802043178315,0.3054246156986039,0.30201477711945096
821,0.3099061423842419,0,0.3010859815682731,0.3014828023011262,0.3033027184501082
822,0.303633807826033,0,0.2988069216088813,0.2998507790725114,0.29663643792331335
823,0.29236214283170825,0,0.30196736434732924,0.2930923637568412,0.2936748664279613
824,0.2766789111258553,0,0.2908916205945313,0.292474452535032,0.2891504669996274
825,0.27979125850731146,0,0.2829441041549596,0.2862532623993559,0.28849678070987544
826,0.2788001917058698,0,0.2784234537796806,0.28118750295176936,0.28933779459222414
827,0.27830501058810053,0,0.2789654869337615,0.28587372229756625,0.2851022850501944
828,0.3157932395606831,1,0.2909661472848863,0.28533498827875975,0.28380498101879376
829,0.27398524103182564,0,0.289361163726871,0.2860329394996768,0.28534114308358277
830,0.28328101461189625,0,0.2910198317348052,0.2877593102743788,0.2841519191797204
831,0.2874320455793895,0,0.28156610040770147,0.2863916463928149,0.2806615351626647
832,0.271466691180268,0,0.2807265837905201,0.27410649919797264,0.272103075494024
833,0.25436750358646676,0,0.27108874678204603,0.2629886095731308,0.26190101645294867
834,0.21839579290760802,0,0.2480766625581244,0.2552081719053831,0.26798852011737445
835,0.24437882627315372,0,0.23904737425575226,0.26104131612606807,0.2791890434178827
836,0.3165977666828032,1,0.2597907952878605,0.27908491343310404,0.2930907091144661
837,0.3616846777154652,0,0.3075537568904754,0.30516015380690076,0.3116272894829381
838,0.38474370545546027,0,0.3543420499512422,0.3417255459772946,0.3303354743442282
839,0.40122275375957417,0,0.38255037897683525,0.36991474024576404,0.35355207524903726
840,0.38532479761550054,0,0.390430418943519,0.3827775867574587,0.37405338858267456
841,0.38091199924126695,0,0.3891531835387904,0.3880182551360917,0.3852396579483184
842,0.38788801960862096,0,0.38470827215513737,0.39004984449346125,0.3887858484180932
843,0.39490165224230656,0,0.3879005570307375,0.3871068959423212,0.3882478892459907
844,0.3865080110038971,0,0.3897658942849394,0.38623753466936817,0.37578622683208046
845,0.3809779912507441,0,0.38746255149897973,0.3728533581935551,0.35579931720072216
846,0.3139911168622074,0,0.3604923730389468,0.34435904031103065,0.34836850634076605
847,0.24541643019598847,0,0.3134618461029864,0.33115797450688544,0.3442681998033907
848,0.3288963232215989,0,0.2961012900932663,0.3256935470755081,0.34064831217254926
849,0.3591858738469895,0,0.31116620908819453,0.3234104365906433,0.3403640857219971
850,0.3695624388264136,0,0.35254821196500075,0.3375158983882045,0.34140276346689447
851,0.3845184258500104,0,0.3710889128411452,0.3660823594420094,0.35500165252711163
852,0.3882487354650317,0,0.3807765333804885,0.3821397628544389,0.37244682783638233
853,0.40918334028372627,0,0.39398350053292575,0.38380911955721897,0.380853914563882
854,0.36753265736089097,0,0.3883215777032187,0.38744581785475135,0.3838908504269674
855,0.38774593031407123,0,0.3881539759862373,0.38663101766246655,0.3873924062943307
856,0.3804444248885809,0,0.37857433752119124,0.387795936549054,0.3887538849868203
857,0.39407332989795485,0,0.38742122836688014,0.3847690238317966,0.39160134032113497
858,0.3940487766974514,0,0.3895221771613346,0.3928986769206631,0.391416571839654
859,0.40818092280523477,0,0.39876767646687955,0.3969274830405197,0.3940237337113948
860,0.40788996091335394,0,0.4033732201386802,0.39799515615541736,0.39578570798443835
861,0.3857827904630829,0,0.4006178913938925,0.3991964402209021,0.3988122650189569
862,0.40007975022539666,0,0.3979175005339452,0.40071274970745774,0.39773347013619237
863,0.4016303241302126,0,0.3958309549395646,0.39638091829013433,0.3968750412657544
864,0.3865217657185983,0,0.3960772800247412,0.39241088102833716,0.39263889452781847
865,0.3880397746043672,0,0.39206395481773865,0.3909599020636563,0.3904606500283064
866,0.3785278956396784,0,0.38436314532089,0.389472401901935,0.39033160537279954
867,0.3926422494167914,0,0.38640330655361294,0.38612223265079704,0.38837261755727226
868,0.38487947787452215,0,0.38534987431033113,0.38609124661041394,0.38112757078800996
869,0.3863668355167088,0,0.38796285426933724,0.37866629103861554,0.37047877771844434
870,0.3509149967453764,0,0.3740537700455396,0.36535675475701057,0.3625682299283507
871,0.3119802142316669,0,0.34975401549791246,0.3533614928883992,0.36064222058362005
872,0.33266594007371836,0,0.33185371701692173,0.349394763358805,0.35830865268719336
873,0.36504583022655696,0,0.3365639948439802,0.34738285108382455,0.36259208942824117
874,0.3763072741417841,0,0.3580063481473606,0.3601725587471208,0.36603123697500856
875,0.41486353506186513,0,0.38540554647674224,0.3798646895696038,0.3742203553675308
876,0.41044086834407856,0,0.40053722584924384,0.39497926665346766,0.3893260404582171
877,0.40823882549307056,0,0.4111810762996602,0.40551410258144643,0.4012384175630278
878,0.41772000986643243,0,0.4121332345678563,0.41346316371456737,0.39550913345984134
879,0.41605257980741295,0,0.4140038050556332,0.3954786250030452,0.3762892938232564
880,0.3249408415042726,0,0.3862378103927047,0.3617441306713715,0.3569825988321083
881,0.24176839668568317,0,0.32758727266578563,0.33603969959752933,0.33789684433818123
882,0.27971667012383916,0,0.28214196943793013,0.3078638150015536,0.31972051726465417
883,0.2768405868865512,0,0.2661085512320369,0.28085420623574464,0.29960891637080067
884,0.28100453597837344,0,0.27918726432958846,0.2712537986567895,0.2799089202938977
885,0.2769388036094995,0,0.2782613088248051,0.2785306407734652,0.2747509838685005
886,0.27815260726908864,0,0.27869864895230495,0.2803543640539942,0.28160169165399146
887,0.28883528652649215,0,0.2813088991350128,0.2829309169135058,0.2869187052320318
888,0.2897233511841271,0,0.28557041499323077,0.2901171627518579,0.29222085801142483
889,0.3169357651700992,1,0.29849813429357636,0.29752053329842737,0.2928490893563094
890,0.3139556563423018,0,0.30687159089886035,0.298970442923121,0.2957745334772101
891,0.2854021553925649,0,0.30543119230166366,0.300686768108983,0.29727621917046626
892,0.29741691245579727,0,0.29892490806355454,0.3004749792965299,0.2998774449372133
893,0.288664407121865,0,0.29049449165673497,0.2984965996412484,0.3008166349011065
894,0.3070438668936846,1,0.2977083954904553,0.29496500455906016,0.29936019281853177
895,0.2962976809314125,0,0.2973353183156557,0.29923270759896925,0.29705497551345517
896,0.30674067059206733,0,0.30336073947239584,0.2993131521491705,0.2992486684992822
897,0.2978191352067722,0,0.30028582891009137,0.3017318719834634,0.29969573289900253
898,0.3007580062933188,0,0.3017726040307404,0.30043237125548783,0.3038164250596895
899,0.3005463632538511,0,0.2997078349179863,0.3046746855185461,0.30447873872855424
900,0.3175092522466558,0,0.306271207264615,0.30566256391527985,0.3062465112114004
901,0.3116800625757732,0,0.3099118926920899,0.30783315453618343,0.30382627979347326
902,0.3086720883113061,0,0.3126204677112507,0.3056413634108367,0.30427769757043927
903,0.2897990506665829,0,0.3033837338512247,0.305727902689182,0.30393659437930864
904,0.3009790596455496,0,0.29981673287448984,0.30190010903093023,0.30665876399605657
905,0.2983702839554264,0,0.29638279808919304,0.3034844066299911,0.304444145144901
906,0.31960155057108874,0,0.306316964724014,0.3021513730254469,0.30394583886533155
907,0.3020069202885817,0,0.3066595849383589,0.3058299466158815,0.3012702522354565
908,0.3081919186187707,0,0.30993346315947673,0.3036227310672075,0.2974434146867192
909,0.2899429819021815,0,0.30004727360318384,0.29655091184121146,0.28281771168358966
910,0.2630111878254488,0,0.2870486961154673,0.2723504294517284,0.26846934238469494
911,0.19859913862363437,0,0.2505177694504255,0.25153538516664187,0.25110598767012754
912,0.19793169886316486,0,0.21984734177074947,0.22950861495670552,0.24207597449550025
913,0.198058067569092,0,0.1981963016853001,0.21927938418950815,0.23393259910004968
914,0.23879682806619812,0,0.2115955314994835,0.2169148047945441,0.2282147682311607
915,0.2511882908506419,0,0.22934772882863777,0.22717861023380692,0.2275705378598088
916,0.24991816581995516,0,0.24663442824559448,0.23929258550637086,0.23782230669247287
917,0.25850157522597494,0,0.253202677298854,0.2537532760830118,0.25166753284738824
918,0.27036152045227624,0,0.2595937538327462,0.264963566859285,0.2642896722189952
919,0.29484828194755164,0,0.2745704592086137,0.27200851732322917,0.26891194246410677
920,0.28641304317034366,0,0.28387428185673497,0.27625542811563264,0.2757319583644338
921,0.2711527197819692,0,0.28413801496662927,0.2843407935010191,0.28374639473560137
922,0.2989284021529119,0,0.2854980550350774,0.29147233349418683,0.28755759498513306
923,0.3060192204181635,1,0.29203344745100895,0.2895386724992136,0.28967451734519045
924,0.2851799769727119,0,0.2967091998479153,0.28929205925968515,0.2890061589690731
925,0.2851799769727119,0,0.29212639145451175,0.2930954699662379,0.28945796701564824
926,0.2901697733147586,0,0.2868432424200478,0.29122492943492945,0.29211091435881337
927,0.2895756994963699,0,0.2883084832612705,0.2879657555881295,0.2874798093483264
928,0.2897233511841271,0,0.28982294133174946,0.2842318936094898,0.28515182802918354
929,0.2665106670795142,0,0.28193657258666843,0.2851405684517772,0.28698373209092715
930,0.2897233511841271,0,0.28198578981592465,0.28670727486980924,0.28715053093733495
931,0.29800330540492104,0,0.2847457745561807,0.2860616487500465,0.2860143249986322
932,0.28634756889757207,0,0.2913580751621983,0.2845602448619843,0.2826453305123989
933,0.28221633174381333,0,0.2888557353487613,0.2844566590646309,0.2745216051667886
934,0.26599273809271967,0,0.27818554624470454,0.27308344358077646,0.2663704482585721
935,0.23285727376484522,0,0.26035544786714127,0.2553732962441927,0.255337640787429
936,0.20945256872201048,0,0.23610086019319473,0.2406025222419089,0.24620214630036635
937,0.21249369888613034,0,0.2182678471243283,0.23097022469223702,0.24227668460866067
938,0.23405484399547852,0,0.21866703720119554,0.22954554448481304,0.2402932817070353
939,0.25886933705560977,0,0.2351392933124051,0.2366405920183297,0.2447755013379021
940,0.2683325114324591,0,0.2537522308278426,0.254223733375693,0.2551733041784213
941,0.2973682755087863,0,0.2748567079989546,0.27285337232816576,0.26680582876783937
942,0.30564189364849326,1,0.2904475601965828,0.2842184516986549,0.27806315358472894
943,0.2908802408479338,0,0.29796347000173756,0.2907035788084045,0.2845650308091844
944,0.2912949726043885,0,0.2959390357002576,0.2929506734352458,0.2891311806471078
945,0.27956798456665377,0,0.28724773267297604,0.291643495517701,0.2892479260290689
946,0.2908323859210804,0,0.28723178103069813,0.28434506260923625,0.2874763327309487
947,0.2691497291061813,0,0.27985003319796914,0.283162438924046,0.28119170091862805
948,0.28496712242198424,0,0.2816497458164046,0.27723333859562443,0.2771564626200903
949,0.26164947096226954,0,0.27192210749679663,0.2738464562339232,0.2752741386484883
